obstime,tempr,ap,ws,wd,rh
2016-03-29 02:00:00,-8.5,961.7,61.2,298,92
2016-03-29 03:00:00,-8.2,960,61.9,298,92
2016-03-29 04:00:00,-8,958.6,62.6,301,92
2016-03-29 05:00:00,-7.6,956.4,62.6,298,93
2016-03-29 06:00:00,-7.3,954.5,63.9,298,93
2016-03-29 07:00:00,-7,953,63.3,298,93
2016-03-29 08:00:00,-6.7,950.6,64.8,299,94
2016-03-29 09:00:00,-6.4,947.4,26.7,309,94
2016-03-29 10:00:00,-6,944.5,62.5,298,94
2016-03-29 11:00:00,-6.4,943.2,61.9,299,94
2016-03-29 12:00:00,-6.5,942.5,61.3,298,94
2016-03-29 13:00:00,-6.6,941.4,61.9,301,94
2016-03-29 14:00:00,-6.6,941,61.9,298,94
2016-03-29 15:00:00,-6.6,939.9,63.3,298,94
2016-03-29 16:00:00,-6.4,940,63.3,298,94
2016-03-29 17:00:00,-6.3,939.3,64.5,299,94
2016-03-29 18:00:00,-6.3,938.8,28.9,308,94
2016-03-29 19:00:00,-6.1,938.4,63.3,298,94
2016-03-29 20:00:00,-6,937.4,62.6,298,94
2016-03-29 21:00:00,-5.8,937.3,61.9,298,94
2016-03-29 22:00:00,-5.6,936.9,61.9,301,95
2016-03-29 23:00:00,-5.6,937.2,61.9,298,95
2016-03-30 00:00:00,-5.2,937.5,63.3,298,95
2016-03-30 01:00:00,-5,937.9,63.9,298,95
2016-03-30 02:00:00,-4.7,938,63.3,298,95
2016-03-30 03:00:00,-4.5,937.9,63.9,298,95
2016-03-30 04:00:00,-4.2,938.1,63.8,298,95
2016-03-30 05:00:00,-3.8,937.6,62.6,301,95
2016-03-30 06:00:00,-3.8,937.8,61.6,303,96
2016-03-30 07:00:00,-3,938.1,28.1,316,96
2016-03-30 08:00:00,-2.4,937.7,62.6,298,97
2016-03-30 09:00:00,-2.2,939.2,63.3,298,97
2016-03-30 10:00:00,-2.1,941.3,63.3,298,98
2016-03-30 11:00:00,-2.2,943.6,61.3,298,99
2016-03-30 12:00:00,-2.1,946,61.3,298,99
2016-03-30 13:00:00,-2.1,948.3,61.3,298,99
2016-03-30 14:00:00,-2.6,950.6,61.9,298,99
2016-03-30 15:00:00,-3.2,952.8,61.3,298,98
2016-03-30 16:00:00,-3.4,953.9,61.9,298,97
2016-03-30 17:00:00,-3.3,955,61.3,298,97
2016-03-30 18:00:00,-2.9,956,66.3,300,98
2016-03-30 19:00:00,-2.6,957.1,61.9,301,98
2016-03-30 20:00:00,-2.5,958.4,62.6,301,98
2016-03-30 21:00:00,-2.7,959.7,55,297,98
2016-03-30 22:00:00,-2.7,960.7,61.9,298,98
2016-03-30 23:00:00,-2.5,961.7,61.9,298,98
2016-03-31 00:00:00,-2.5,962.6,62.6,298,99
2016-03-31 01:00:00,-2.3,963.6,62.6,298,99
2016-03-31 02:00:00,-2.3,964.7,63.3,298,99
2016-03-31 03:00:00,-2.5,965.5,63.9,298,99
2016-03-31 04:00:00,-2.6,966.1,63.6,299,99
2016-03-31 05:00:00,-2.6,966.5,62.6,298,98
2016-03-31 06:00:00,-2.7,967.8,63.3,298,98
2016-03-31 07:00:00,-2.9,968.7,63.3,298,98
2016-03-31 08:00:00,-3,969.5,64.3,298,98
2016-03-31 09:00:00,-3,970.2,61,300,98
2016-03-31 10:00:00,-3.2,971.4,62.6,301,98
2016-03-31 11:00:00,-3.3,972.6,53.2,310,98
2016-03-31 12:00:00,-3.7,972.7,35.5,280,97
2016-03-31 13:00:00,-4,972.7,62.6,298,97
2016-03-31 14:00:00,-4.2,972.9,63.3,298,97
2016-03-31 15:00:00,-4.4,973.7,61.9,298,97
2016-03-31 16:00:00,-4.5,973.8,61.3,298,96
2016-03-31 17:00:00,-4.7,974.4,61.3,298,96
2016-03-31 18:00:00,-4.9,974.4,61.9,301,96
2016-03-31 19:00:00,-5,974.3,62.6,298,96
2016-03-31 20:00:00,-5.1,974.1,63.3,298,96
2016-03-31 21:00:00,-5.1,973.9,63.9,298,96
2016-03-31 22:00:00,-5.1,973.7,62.9,300,96
2016-03-31 23:00:00,-5.2,973.6,59.6,293,96
2016-04-01 21:00:00,-6.4,960.8,61.9,298,94
2016-04-01 22:00:00,-6.4,960.2,62.6,301,94
2016-04-01 23:00:00,-6.3,959.8,62.6,298,94
2016-04-02 00:00:00,-6.5,959.7,63.3,298,94
2016-04-02 01:00:00,-6.6,959.4,63.3,298,94
2016-04-02 02:00:00,-6.8,959,60.3,298,93
2016-04-02 03:00:00,-6.9,958.7,60.4,301,94
2016-04-02 04:00:00,-6.9,958.6,63.2,298,93
2016-04-02 05:00:00,-7,958.7,61.2,298,93
2016-04-02 06:00:00,-7.1,958.6,61.9,298,93
2016-04-02 07:00:00,-7.2,958.6,62.6,301,93
2016-04-02 08:00:00,-7.1,958.9,62.6,298,93
2016-04-02 09:00:00,-7,959,63.3,298,93
2016-04-02 10:00:00,-6.8,959.1,63.3,298,93
2016-04-02 11:00:00,-6.6,959.2,63,298,93
2016-04-02 12:00:00,-6.6,959.1,62.6,301,93
2016-04-02 13:00:00,-6.5,959.5,62.6,298,93
2016-04-02 14:00:00,-6.6,959.8,61.9,298,93
2016-04-02 15:00:00,-6.7,960,62.6,298,93
2016-04-02 16:00:00,-6.7,960.2,62.1,301,93
2016-04-02 17:00:00,-6.9,960.8,62.6,298,93
2016-04-02 18:00:00,-6.8,961.1,63.2,298,93
2016-04-02 19:00:00,-6.9,961.7,63.3,298,93
2016-04-02 20:00:00,-7.1,962.3,63.9,298,93
2016-04-02 21:00:00,-7.3,962.4,63.2,301,93
2016-04-02 22:00:00,-7.3,962.7,62.6,298,93
2016-04-02 23:00:00,-7.5,963.4,61.9,298,93
2016-04-03 00:00:00,-7.5,963.4,61.9,298,93
2016-04-03 01:00:00,-7.3,963.5,64.7,300,93
2016-04-03 02:00:00,-7,963.5,23.7,272,93
2016-04-03 03:00:00,-6.9,963.3,62.8,298,93
2016-04-03 04:00:00,-6.7,962.8,62.7,298,94
2016-04-03 05:00:00,-6.2,962.5,63.3,298,94
2016-04-03 06:00:00,-5.8,962.3,63.3,301,94
2016-04-03 07:00:00,-5.7,962.5,62.6,298,95
2016-04-03 08:00:00,-5.4,962.3,61.3,298,95
2016-04-03 09:00:00,-5.2,963.1,61.9,298,95
2016-04-03 10:00:00,-5,963.7,60,299,95
2016-04-03 11:00:00,-5,963.9,36.4,303,96
2016-04-03 12:00:00,-4.7,964.3,62.6,298,96
2016-04-03 13:00:00,-4.8,964.6,63.9,298,96
2016-04-03 14:00:00,-5,964.4,61.9,298,95
2016-04-03 15:00:00,-5.2,965,62.6,301,95
2016-04-03 16:00:00,-5.4,964.9,62.6,298,95
2016-04-03 17:00:00,-5.6,965.1,61.9,298,95
2016-04-03 18:00:00,-5.9,965.4,61.9,298,94
2016-04-03 19:00:00,-5.5,964.7,63.9,298,94
2016-04-03 20:00:00,-5.7,964.6,50.3,300,94
2016-04-03 21:00:00,-6,964.4,61.9,298,93
2016-04-03 22:00:00,-6.3,964.7,63.9,298,93
2016-04-03 23:00:00,-6.6,965,63.3,298,92
2016-04-04 00:00:00,-6.7,965,63.2,300,92
2016-04-04 01:00:00,-5.9,964.9,66.1,298,92
2016-04-04 02:00:00,-7.2,965.5,62.5,299,92
2016-04-04 03:00:00,-7.6,965.2,61.9,298,91
2016-04-04 04:00:00,-7.8,965.4,61.9,298,91
2016-04-04 05:00:00,-7.4,965.5,61.5,300,91
2016-04-04 06:00:00,-7.6,966.2,61.3,298,91
2016-04-04 07:00:00,-7.7,966.8,63.9,298,91
2016-04-04 08:00:00,-7.8,967.2,63.3,298,90
2016-04-04 09:00:00,-7.9,967.5,63.3,298,90
2016-04-04 10:00:00,-7.5,967.7,63,298,90
2016-04-04 11:00:00,-7.6,967.8,61.6,297,90
2016-04-04 12:00:00,-7.6,968.1,61.3,298,90
2016-04-04 13:00:00,-7.2,968.5,61.9,298,90
2016-04-04 14:00:00,-7.6,968.8,61.3,300,90
2016-04-04 15:00:00,-7.7,969,62.6,299,90
2016-04-04 16:00:00,-7.8,969.3,63.3,298,89
2016-04-04 17:00:00,-8.1,969.7,63.9,298,89
2016-04-04 18:00:00,-8.4,970,64.5,299,88
2016-04-04 19:00:00,-9,970.4,57.7,292,88
2016-04-04 20:00:00,-8.7,970.7,50.1,303,87
2016-04-04 21:00:00,-8.2,970.9,61.9,298,86
2016-04-04 22:00:00,-8.2,971.3,61.3,298,89
2016-04-04 23:00:00,-10.2,971.7,61.9,300,90
2016-04-05 00:00:00,-11.2,971.9,61.8,299,87
2016-04-05 01:00:00,-11.4,971.8,62.6,298,85
2016-04-05 02:00:00,-11.4,972,63.2,298,86
2016-04-05 03:00:00,-11.7,971.8,67,299,85
2016-04-05 04:00:00,-12.7,971.7,61.6,301,84
2016-04-05 05:00:00,-12.4,971.7,63.2,299,84
2016-04-05 06:00:00,-11.3,971.6,63.2,298,85
2016-04-05 07:00:00,-11.4,971.8,61.9,298,85
2016-04-05 08:00:00,-10.9,971.9,61.2,299,85
2016-04-05 09:00:00,-9,972,61.5,299,90
2016-04-05 10:00:00,-9.6,971.7,62.6,300,85
2016-04-05 11:00:00,-11,971.3,62.6,298,84
2016-04-05 12:00:00,-11,970.6,62.6,298,84
2016-04-05 13:00:00,-8.7,969.8,62.6,299,84
2016-04-05 14:00:00,-9.5,969.4,64.6,299,82
2016-04-05 15:00:00,-8.8,968.5,58.2,296,81
2016-04-05 16:00:00,-9.8,967.9,61.9,298,83
2016-04-05 17:00:00,-10.8,967.2,61.3,298,83
2016-04-05 18:00:00,-10.5,966.1,61.2,299,81
2016-04-05 19:00:00,-9.6,964.7,62,300,80
2016-04-05 20:00:00,-9.1,963,63.2,298,80
2016-04-05 21:00:00,-8.4,960.8,63.1,298,79
2016-04-05 22:00:00,-8.6,960,63.7,298,77
2016-04-05 23:00:00,-8.7,958.6,63,298,76
2016-04-06 00:00:00,-8.8,957.2,62.6,300,80
2016-04-06 01:00:00,-9.3,955.9,62.6,298,83
2016-04-06 02:00:00,-9.7,953.4,63.2,298,88
2016-04-06 03:00:00,-10.5,952.5,63.5,298,90
2016-04-06 04:00:00,-10.3,952,63.2,298,90
2016-04-06 05:00:00,-10.1,951.2,36.1,311,91
2016-04-06 06:00:00,-10.1,949.5,63.2,298,91
2016-04-06 07:00:00,-10.5,949.5,61.2,298,90
2016-04-06 08:00:00,-10.6,948.4,59.2,299,90
2016-04-06 09:00:00,-10.4,947.9,62.6,300,90
2016-04-06 10:00:00,-10,948.2,62.6,298,91
2016-04-06 11:00:00,-9.6,948.5,63.2,298,91
2016-04-06 12:00:00,-9.4,949.6,63.2,299,91
2016-04-06 13:00:00,-9.1,950.8,63.5,298,92
2016-04-06 14:00:00,-9.1,951.1,34.3,304,91
2016-04-06 15:00:00,-9.3,951.8,62.6,298,91
2016-04-06 16:00:00,-9.5,952.8,61.2,298,91
2016-04-06 17:00:00,-9.5,952.9,61.1,296,91
2016-04-06 18:00:00,-9.5,953.9,61.9,300,91
2016-04-06 19:00:00,-9.6,954.4,61.9,298,91
2016-04-06 20:00:00,-9,955.8,63.2,298,91
2016-04-06 21:00:00,-8.6,956,62.6,298,91
2016-04-06 22:00:00,-8.1,957,63.8,299,91
2016-04-06 23:00:00,-7.4,957.7,43.6,284,92
2016-04-07 00:00:00,-7.5,958.1,62.5,298,92
2016-04-07 01:00:00,-7.6,958.5,61.2,298,92
2016-04-07 02:00:00,-7.6,960.3,62.6,298,91
2016-04-07 03:00:00,-6.9,961,61.9,301,91
2016-04-07 04:00:00,-7.1,961.6,61.9,298,91
2016-04-07 05:00:00,-7.4,962,63.3,298,91
2016-04-07 06:00:00,-7.2,963.3,63.3,298,90
2016-04-07 07:00:00,-8.3,964.1,72.3,299,89
2016-04-07 08:00:00,-7.3,964.4,31.1,295,90
2016-04-07 09:00:00,-7.1,965,62.3,298,90
2016-04-07 10:00:00,-6.9,966,61.9,298,92
2016-04-07 11:00:00,-6.6,966.7,61.9,298,93
2016-04-07 12:00:00,-8.3,966.9,62.6,298,90
2016-04-07 13:00:00,-7.6,967.8,61.2,300,88
2016-04-07 14:00:00,-8.2,967.2,62.6,301,89
2016-04-07 15:00:00,-9.7,967.3,61.9,298,84
2016-04-07 16:00:00,-10.1,966.9,63.2,298,82
2016-04-07 17:00:00,-11.7,967.4,63.2,298,77
2016-04-07 18:00:00,-10.8,967.2,64,299,75
2016-04-07 19:00:00,-11.5,967.1,28.3,306,68
2016-04-07 20:00:00,-12.2,966.9,63.2,298,69
2016-04-07 21:00:00,-11.9,966,61.3,298,67
2016-04-07 22:00:00,-11.7,964.9,61.3,298,62
2016-04-07 23:00:00,-10.7,964.4,63.3,300,63
2016-04-08 00:00:00,-11.6,963.3,62.6,298,55
2016-04-08 01:00:00,-10.2,962.4,63.9,298,46
2016-04-08 02:00:00,-9.9,961.1,63.9,298,39
2016-04-08 03:00:00,-9.9,960.2,63.9,298,46
2016-04-08 04:00:00,-10.1,959.4,63,301,38
2016-04-08 05:00:00,-10.1,959,62.6,298,43
2016-04-08 06:00:00,-10.3,958.9,61.9,298,43
2016-04-08 07:00:00,-11.3,958.6,61.3,298,54
2016-04-08 08:00:00,-10.8,958.4,61.9,301,48
2016-04-08 09:00:00,-11.4,958.5,62.6,298,49
2016-04-08 10:00:00,-11,958.3,63.3,298,49
2016-04-08 11:00:00,-10,958.3,63.9,298,45
2016-04-08 12:00:00,-9.5,958.4,63.9,298,50
2016-04-08 13:00:00,-9.3,958.7,62.6,301,57
2016-04-08 14:00:00,-8.5,958.4,62.5,298,55
2016-04-08 15:00:00,-9.2,958.3,61.9,298,50
2016-04-08 16:00:00,-11.2,958.1,61.3,298,53
2016-04-08 17:00:00,-13.8,958.2,60.8,298,62
2016-04-08 18:00:00,-14.7,958.2,14.4,265,64
2016-04-08 19:00:00,-14.5,958.2,61.9,298,60
2016-04-08 20:00:00,-15.3,958.3,61.6,298,60
2016-04-08 21:00:00,-16,958,63.9,298,63
2016-04-08 22:00:00,-15.4,957.7,63.2,301,61
2016-04-08 23:00:00,-16.1,957.3,63.2,298,61
2016-04-09 00:00:00,-17.7,957.1,61.9,298,66
2016-04-09 01:00:00,-17.2,956.3,61.9,298,64
2016-04-09 02:00:00,-17.3,955.8,63.4,299,63
2016-04-09 03:00:00,-13.5,955.3,25.6,315,42
2016-04-09 04:00:00,-12.9,954.9,62.6,298,39
2016-04-09 05:00:00,-13.3,955.1,62.3,298,43
2016-04-09 06:00:00,-14.4,955.1,63.9,298,48
2016-04-09 07:00:00,-16.2,955.3,62.6,301,56
2016-04-09 08:00:00,-14.5,955.1,62.6,298,51
2016-04-09 09:00:00,-16.4,955.2,61.9,298,58
2016-04-09 10:00:00,-15.3,955.7,61.9,298,61
2016-04-09 11:00:00,-12.9,955.3,58.9,299,47
2016-04-09 12:00:00,-13.1,955.5,59.2,306,49
2016-04-09 13:00:00,-13.2,955.5,61.9,298,53
2016-04-09 14:00:00,-12.1,955.3,63.2,298,45
2016-04-09 15:00:00,-12.2,954.9,63.2,298,49
2016-04-09 16:00:00,-12.6,954.8,63.2,301,50
2016-04-09 17:00:00,-12.7,955.1,63.2,298,44
2016-04-09 18:00:00,-12.8,955.3,61.9,298,38
2016-04-09 19:00:00,-13.8,955.5,61.9,298,40
2016-04-09 20:00:00,-13.2,956.1,61.3,298,39
2016-04-09 21:00:00,-13.5,955.8,61.9,301,38
2016-04-09 22:00:00,-12.6,955.9,61.9,298,34
2016-04-09 23:00:00,-13.4,956.2,63.9,298,39
2016-04-10 00:00:00,-12.9,956.4,63.9,298,34
2016-04-10 01:00:00,-13.9,956.5,63.2,301,35
2016-04-10 02:00:00,-14.1,956.5,63.2,298,36
2016-04-10 03:00:00,-14.6,956.6,61.9,298,40
2016-04-10 04:00:00,-15.6,956.2,62.6,298,44
2016-04-10 05:00:00,-15.7,956.1,61.2,298,46
2016-04-10 06:00:00,-15.7,956.1,41.6,305,46
2016-04-10 07:00:00,-15.5,955.5,62.6,298,41
2016-04-10 08:00:00,-15.6,955.2,63.2,298,45
2016-04-10 09:00:00,-15.7,954.8,63.9,298,46
2016-04-10 10:00:00,-16,954.5,62.6,301,47
2016-04-10 11:00:00,-15.8,954,43.2,286,49
2016-04-10 12:00:00,-15.5,953.8,61.3,298,51
2016-04-10 13:00:00,-15.3,953.6,62.6,298,51
2016-04-10 14:00:00,-15.4,953.5,61.6,299,52
2016-04-10 15:00:00,-15.7,953.5,57.5,302,56
2016-04-10 16:00:00,-15.8,953.6,61.9,298,56
2016-04-10 17:00:00,-15.6,953.4,62,299,56
2016-04-10 18:00:00,-15.5,953.4,63.9,298,56
2016-04-10 19:00:00,-15.3,953.3,63.2,301,56
2016-04-10 20:00:00,-15.2,953.1,63.2,298,54
2016-04-10 21:00:00,-15.3,953.1,61.3,298,56
2016-04-10 22:00:00,-14.9,953.2,61.3,298,49
2016-04-10 23:00:00,-14.6,953.4,60.5,299,45
2016-04-11 00:00:00,-15.1,953.6,46.6,285,51
2016-04-11 01:00:00,-14.6,953.6,62.1,298,48
2016-04-11 02:00:00,-14.2,953.8,62.6,298,46
2016-04-11 03:00:00,-14,953.6,62.6,298,47
2016-04-11 04:00:00,-13.8,953.4,63.2,301,40
2016-04-11 05:00:00,-14.1,953.3,63.2,298,46
2016-04-11 06:00:00,-13.8,953.5,61.3,298,43
2016-04-11 07:00:00,-14,953.7,61.9,298,46
2016-04-11 08:00:00,-13.7,953.8,58,300,40
2016-04-11 09:00:00,-13.3,954,54.6,289,40
2016-04-11 10:00:00,-13.3,954,62.9,298,40
2016-04-11 11:00:00,-12.9,954.3,63.9,298,41
2016-04-11 12:00:00,-13.2,954.6,63.2,298,38
2016-04-11 13:00:00,-12.8,955.2,63.2,301,35
2016-04-11 14:00:00,-13.3,955.7,63.2,298,39
2016-04-11 15:00:00,-14.2,955.9,61.9,298,36
2016-04-11 16:00:00,-14.8,956.2,61.3,298,37
2016-04-11 17:00:00,-15.5,956.6,43.1,299,36
2016-04-11 18:00:00,-15.3,957.1,20.8,307,34
2016-04-11 19:00:00,-16.5,958,62.1,298,37
2016-04-11 20:00:00,-16.9,958.9,63.2,298,41
2016-04-11 21:00:00,-16.3,959.1,63.2,298,37
2016-04-11 22:00:00,-17.1,960,62.2,300,45
2016-04-11 23:00:00,-16.9,960.5,62.6,298,42
2016-04-12 00:00:00,-18.4,961,61.3,298,48
2016-04-12 01:00:00,-18.3,961.5,61.9,301,48
2016-04-12 02:00:00,-18.6,962.1,62.6,298,46
2016-04-12 03:00:00,-17.9,962.5,63.9,298,44
2016-04-12 04:00:00,-18.4,963.5,62.9,298,45
2016-04-12 05:00:00,-18.8,964.1,63.2,298,45
2016-04-12 06:00:00,-19.1,964.8,61.9,298,46
2016-04-12 07:00:00,-20.6,965.9,62.6,301,53
2016-04-12 08:00:00,-19,966.7,61.9,298,49
2016-04-12 09:00:00,-18.2,967.5,62.6,298,48
2016-04-12 10:00:00,-17.1,968,63.9,298,45
2016-04-12 11:00:00,-16.3,968.6,63.9,298,43
2016-04-12 12:00:00,-17,969.2,43.2,304,46
2016-04-12 13:00:00,-16.2,969.7,62.6,298,44
2016-04-12 14:00:00,-15.9,970,61.9,298,46
2016-04-12 15:00:00,-17.3,970.4,61.9,298,48
2016-04-12 16:00:00,-18.9,970.7,61.9,301,53
2016-04-12 17:00:00,-19.4,970.8,63.2,298,51
2016-04-12 18:00:00,-19.5,971.5,62.9,298,50
2016-04-12 19:00:00,-19.4,971.7,57.2,294,52
2016-04-12 20:00:00,-18.1,972.1,61.9,298,50
2016-04-12 21:00:00,-21,972.9,61.9,298,56
2016-04-12 22:00:00,-20.3,972.7,62.6,298,55
2016-04-12 23:00:00,-20.2,972.4,63.2,298,56
2016-04-13 00:00:00,-20.4,972.6,62.6,301,56
2016-04-13 01:00:00,-20.7,972.4,62.6,298,58
2016-04-13 02:00:00,-21,972.4,62.6,298,60
2016-04-13 03:00:00,-20.9,972.4,57.9,301,59
2016-04-13 04:00:00,-20.6,972.4,63.2,298,59
2016-04-13 05:00:00,-20.1,972.4,63.6,298,59
2016-04-13 06:00:00,-19.8,972.5,63.2,298,58
2016-04-13 07:00:00,-20.1,973,61.9,298,58
2016-04-13 08:00:00,-18.7,973.3,61.9,298,55
2016-04-13 09:00:00,-17.3,973.8,61.4,302,53
2016-04-13 10:00:00,-14.9,973.8,61.9,298,50
2016-04-13 11:00:00,-13.3,973.6,62.6,298,48
2016-04-13 12:00:00,-11.3,973.6,63.3,298,43
2016-04-13 13:00:00,-9.4,973.4,55.2,299,36
2016-04-13 14:00:00,-9.4,973.4,19,326,35
2016-04-13 15:00:00,-9.4,973.1,62.6,298,35
2016-04-13 16:00:00,-9,972.6,61.9,298,31
2016-04-13 17:00:00,-9.4,972.5,61.3,298,34
2016-04-13 18:00:00,-10.6,972,61.9,301,34
2016-04-13 19:00:00,-10.3,972.2,61.9,298,34
2016-04-13 20:00:00,-13.1,972.3,63.2,298,41
2016-04-13 21:00:00,-14.1,971.9,63.2,298,42
2016-04-13 22:00:00,-13.8,971.7,63,298,42
2016-04-13 23:00:00,-12.1,971.1,45.5,303,42
2016-04-14 00:00:00,-11.3,970.6,62.6,298,38
2016-04-14 01:00:00,-9.7,970.2,61.9,298,31
2016-04-14 02:00:00,-11.9,969.9,61.3,298,40
2016-04-14 03:00:00,-14.2,969.5,61.8,301,45
2016-04-14 04:00:00,-13.9,968.7,61.8,298,46
2016-04-14 05:00:00,-13,968.5,63.2,298,43
2016-04-14 06:00:00,-14.3,968.3,63.2,298,45
2016-04-14 07:00:00,-9.3,967.8,63.2,298,34
2016-04-14 08:00:00,-12.2,967.5,63.1,302,40
2016-04-14 09:00:00,-7.3,966.1,63.3,298,33
2016-04-14 10:00:00,-5.6,966,61.3,298,30
2016-04-14 11:00:00,-6,966.2,61.3,298,35
2016-04-14 12:00:00,-5.2,966.5,62.2,300,30
2016-04-14 13:00:00,-5.9,966.2,41.5,280,33
2016-04-14 14:00:00,-6.1,965.8,61.9,298,34
2016-04-14 15:00:00,-7.4,966.3,63.8,298,38
2016-04-14 16:00:00,-8.2,966.7,63.3,298,40
2016-04-14 17:00:00,-8.2,967.2,62.6,301,39
2016-04-14 18:00:00,-9.5,968,62.6,298,44
2016-04-14 19:00:00,-9.5,967.5,63.2,298,44
2016-04-14 20:00:00,-9.3,967.6,61.8,299,42
2016-04-14 21:00:00,-9,967.7,61.3,298,37
2016-04-14 22:00:00,-8.3,967.8,60.6,301,36
2016-04-14 23:00:00,-8.5,967.6,61.9,298,34
2016-04-15 00:00:00,-8.4,967.4,63.9,298,37
2016-04-15 01:00:00,-7.6,967.5,63.9,298,35
2016-04-15 02:00:00,-8.4,967.5,62.9,300,41
2016-04-15 03:00:00,-8.8,966.9,62.9,298,39
2016-04-15 04:00:00,-8.6,966.5,59.1,296,33
2016-04-15 05:00:00,-8.8,966.6,61.3,298,34
2016-04-15 06:00:00,-9.6,966.5,62.3,298,37
2016-04-15 07:00:00,-9.7,966.2,42.8,294,38
2016-04-15 08:00:00,-10,966.3,61.9,299,39
2016-04-15 09:00:00,-9.5,966.2,63.2,298,37
2016-04-15 10:00:00,-9.4,966,63.3,298,39
2016-04-15 11:00:00,-9.4,965.7,62.6,300,39
2016-04-15 12:00:00,-9,965.3,60.9,298,38
2016-04-15 13:00:00,-8.7,965.1,59.1,300,33
2016-04-15 14:00:00,-9.5,964.8,61.9,298,38
2016-04-15 15:00:00,-10.2,964.4,61.9,298,38
2016-04-15 16:00:00,-11.2,964.2,61.3,300,38
2016-04-15 17:00:00,-11.3,963.8,61.9,299,37
2016-04-15 18:00:00,-11.7,963.4,63.2,298,36
2016-04-15 19:00:00,-12,963.3,63.2,298,34
2016-04-15 20:00:00,-13.1,963,62,299,36
2016-04-15 21:00:00,-12.1,962.4,54.8,288,35
2016-04-15 22:00:00,-12.4,962.1,57.9,298,33
2016-04-15 23:00:00,-13.6,962,62.6,298,34
2016-04-16 00:00:00,-14.1,961.7,62,298,36
2016-04-16 01:00:00,-13.9,961.5,61.9,300,35
2016-04-16 02:00:00,-13,961,61.9,299,30
2016-04-16 03:00:00,-13.6,960.9,63.2,298,32
2016-04-16 04:00:00,-14.1,960.7,62.6,298,34
2016-04-16 05:00:00,-13.9,960.5,62.6,299,31
2016-04-16 06:00:00,-14.1,960.4,62.6,300,32
2016-04-16 07:00:00,-14.2,960.2,51,300,31
2016-04-16 08:00:00,-14,960,62.6,298,31
2016-04-16 09:00:00,-14.2,959.9,61.9,298,32
2016-04-16 10:00:00,-14.2,959.5,61.3,300,34
2016-04-16 11:00:00,-14.2,959.3,62.6,299,35
2016-04-16 12:00:00,-14.6,959,62.6,298,36
2016-04-16 13:00:00,-14.5,958.8,63.2,298,34
2016-04-16 14:00:00,-14.7,958.5,63.8,298,35
2016-04-16 15:00:00,-15,958.4,58.8,292,35
2016-04-16 16:00:00,-15.6,958.2,49.6,299,35
2016-04-16 17:00:00,-16.3,958.1,63.2,298,36
2016-04-16 18:00:00,-16.4,958.3,61.9,298,36
2016-04-16 19:00:00,-15.8,958.6,61.3,299,36
2016-04-16 20:00:00,-16.7,958.7,61.9,300,36
2016-04-16 21:00:00,-16.1,958.8,62.6,298,36
2016-04-16 22:00:00,-17.4,959.2,63.2,298,40
2016-04-16 23:00:00,-17.6,959.8,63.1,298,40
2016-04-17 00:00:00,-16.4,960.9,62.3,299,38
2016-04-17 01:00:00,-17.3,961.8,59.7,294,39
2016-04-17 02:00:00,-17.8,962.1,62.6,298,42
2016-04-17 03:00:00,-18.7,962.6,62.6,298,41
2016-04-17 04:00:00,-19,962.9,61.4,298,43
2016-04-17 05:00:00,-18.5,963.6,62.6,298,42
2016-04-17 06:00:00,-19.1,964,63.8,298,45
2016-04-17 07:00:00,-18.9,964.8,65.5,299,43
2016-04-17 08:00:00,-18.1,965.9,62.6,298,39
2016-04-17 09:00:00,-17.3,966.7,61.3,298,43
2016-04-17 10:00:00,-18.1,967,62.2,299,45
2016-04-17 11:00:00,-16.5,967.8,55.5,299,38
2016-04-17 12:00:00,-15.3,968.4,48.2,305,36
2016-04-17 13:00:00,-15.6,969,61.9,298,39
2016-04-17 14:00:00,-17,969.7,63.2,298,40
2016-04-17 15:00:00,-16.1,970.8,62.6,299,36
2016-04-17 16:00:00,-16.3,971.5,62.3,300,37
2016-04-17 17:00:00,-16.6,972.1,62.6,298,36
2016-04-17 18:00:00,-16.1,973.8,61.9,298,36
2016-04-17 19:00:00,-17,974.3,61.9,298,41
2016-04-17 20:00:00,-17.3,974.5,62.5,298,36
2016-04-17 21:00:00,-16.2,975.4,60.9,302,33
2016-04-17 22:00:00,-15.9,976.8,62.6,298,33
2016-04-17 23:00:00,-14.4,977.5,63.2,298,29
2016-04-18 00:00:00,-15.6,977.8,63.1,298,33
2016-04-18 01:00:00,-17.1,978.8,60.6,300,37
2016-04-18 02:00:00,-16.9,979.8,62.5,297,38
2016-04-18 03:00:00,-16.2,980.1,62.9,298,35
2016-04-18 04:00:00,-16,980.8,61.9,298,36
2016-04-18 05:00:00,-15.8,981.4,61.3,298,36
2016-04-18 06:00:00,-13.1,981.7,62.6,301,32
2016-04-18 07:00:00,-11.9,982.2,62.6,298,28
2016-04-18 08:00:00,-12.1,982.8,62.6,298,31
2016-04-18 09:00:00,-11.8,983.3,62.6,298,36
2016-04-18 10:00:00,-11.1,984,58.9,300,37
2016-04-18 11:00:00,-10.7,984.5,61.9,301,37
2016-04-18 12:00:00,-10.4,985,62.1,298,37
2016-04-18 13:00:00,-10.1,985.7,62.5,299,36
2016-04-18 14:00:00,-10,986.1,61.3,298,38
2016-04-18 15:00:00,-10.1,986.7,61.9,301,37
